var_0,var_1,var_2,quality
42,6,6,7.1556849380709595
52,52,40,54.35679421911139
40,18,42,25.113066144289277
23,10,19,13.97822773323759
10,13,8,9.99960770232176
23,37,10,12.620147688152946
35,34,9,11.276912654906864
19,50,25,33.4576900035561
40,52,27,36.34733218791116
19,50,28,37.58532974175041
28,22,20,26.317519699970273
52,8,8,9.99960770232176
23,16,3,3.2142759114585013
28,50,39,52.94214670089968
28,50,36,48.79344321816451
28,50,37,50.17189825546939
8,35,27,36.34733218791116
15,46,18,23.900610977148432
11,4,32,5.7170761885050645
8,35,28,37.58532974175041
36,29,17,22.511612780889333
12,3,7,4.362302206266676
15,34,10,12.620147688152946
48,49,51,67.28885690233597
50,27,40,37.53131222012274
50,27,41,37.53131222012274
39,18,16,20.765129914503795
4,8,14,11.313577377139149
4,6,6,7.1556849380709595
47,27,22,29.356973582605352
4,6,4,4.252773851917924
10,31,28,37.506916203523275
15,40,37,50.037717175958576
8,37,29,39.02052745903079
33,42,52,58.4338414254611
51,45,41,55.62518479229302
51,45,40,54.35679421911139
41,45,39,52.94214670089968
41,45,35,47.458612920062315
9,36,51,50.023241062510095
39,32,39,44.47772691050105
35,19,25,26.479566808940586
41,40,45,55.66839500791194
36,19,16,20.997841009297105
43,22,38,30.60603903502564
33,40,11,14.128249123904235
34,18,41,25.113066384747057
33,40,17,22.511612780889333
31,50,11,14.128249123904235
8,10,34,13.979663315717621
39,31,26,35.06387768148545
10,15,28,20.938559841945963
21,49,30,40.38215028692495
52,39,25,33.4576900035561
52,39,20,26.413296927697473
50,39,40,53.4778275216694
17,37,42,51.47170828829237
28,28,18,23.900610977148432
21,42,49,58.429861324645074
23,27,52,37.53132020653572
34,48,20,26.413296927697473
5,26,11,14.128249123904235
33,37,22,29.323909181424458
17,39,46,54.183232133151904
13,28,41,39.01981808653015
17,39,40,53.4778275216694
6,44,4,4.407939962835598
6,37,46,51.43460243328296
40,30,25,33.447581073434336
37,24,6,7.1556849380709595
14,40,26,35.054440217088775
36,12,27,16.831874488699246
36,29,46,40.320540290845145
51,26,48,36.12149085571874
21,47,31,41.732447896088715
52,7,47,9.804029680996477
9,5,17,7.097830308318055
51,26,42,36.121486049093264
21,47,39,52.94214670089968
51,26,46,36.121489894392724
43,39,42,53.98658683415338
37,34,15,19.68526130484939
30,39,52,54.19157058790366
13,46,32,43.282895798363555
13,46,37,50.17189825546939
13,46,36,48.79344321816451
28,5,42,7.098102453604616
28,5,46,7.098102453615777
15,49,20,26.413296927697473
32,4,40,5.717076190104512
32,21,48,29.181504915385407
31,22,10,12.620147688152946
51,32,29,38.86772884309323
39,16,34,22.387010192856653
39,16,36,22.387002423851417
33,3,8,4.362302206266676
24,51,45,61.252822385791774
30,14,43,19.62143776262303
44,3,19,4.409426663920383
33,3,6,4.238665352932801
44,25,8,9.99960770232176
25,20,47,27.792333429815493
44,52,25,33.4576900035561
15,8,52,11.30567895572013
52,30,13,16.932372620367673
52,30,10,12.620147688152946
20,16,4,4.407939962835598
20,39,17,22.511612780889333
36,22,5,5.890279629015307
52,35,27,36.34733218791116
45,23,22,28.89211092303604
11,38,50,52.875508609546905
43,29,46,40.320540290845145
4,44,24,32.126696921750955
15,50,45,61.252822385791774
4,44,22,29.323909181424458
4,44,20,26.413296927697473
43,29,48,40.320540290845145
48,33,52,45.84769087726474
40,9,46,12.591671720936578
40,9,42,12.591671721059413
33,30,38,41.71136334094712
30,25,42,34.81725774773982
30,25,43,34.8172742133378
17,28,10,12.620147688152946
46,25,37,34.81722481695055
3,14,18,19.526110348051684
3,14,10,12.620147688152946
36,42,10,12.620147688152946
49,45,23,30.76697599895331
36,42,13,16.932372620367673
9,21,38,29.1814984887613
36,15,37,20.93849175062571
31,20,51,27.792333429815493
36,42,19,25.214035801652425
9,21,31,29.182951129170956
20,40,20,26.413296927697473
17,26,16,20.997841009297105
20,40,24,32.126696921750955
32,20,5,5.890279629015307
4,43,12,15.650176589199159
9,24,49,33.472059372597336
10,17,13,16.932372620367673
10,17,11,14.132709145926158
50,28,8,9.99960770232176
12,49,16,20.997841009297105
42,16,45,22.387004009515074
12,8,4,4.407939962835598
28,27,22,29.356973582605352
34,20,40,27.792334688152003
28,27,28,36.79845532688188
36,44,18,23.900610977148432
43,19,21,26.1329890096706
43,19,24,26.479566808940586
20,19,4,4.407939962835598
25,38,49,52.87650332514092
21,6,48,8.449996374676825
46,40,45,55.66839500791194
20,46,20,26.413296927697473
49,36,49,50.0233642038456
39,11,29,15.387898604783892
15,16,50,22.387004007618348
4,7,11,9.72528603906243
30,30,8,9.99960770232176
18,17,5,5.890279629015307
21,8,40,11.305678955539443
5,23,14,18.30076403091658
5,23,12,15.650176589199159
39,26,51,36.12149133638192
46,22,42,30.606012011908017
39,11,21,15.386875313618598
5,23,19,25.237986194185726
36,49,15,19.68526130484939
12,45,51,62.53571399815788
49,4,8,5.681158188060858
10,49,9,11.276912654906864
31,26,51,36.12149133638192
42,31,33,42.80031468278976
42,31,35,43.076685848511495
41,16,23,22.38626450593504
8,14,25,19.622490630018987
29,34,10,12.620147688152946
26,52,26,35.054440217088775
26,52,24,32.126696921750955
38,5,45,7.098102453615777
31,4,3,2.725997536056233
11,43,42,56.68578087013508
42,10,48,13.979663222574963
11,25,18,23.900610977148432
29,20,4,4.407939962835598
40,36,9,11.276912654906864
19,10,12,13.657206021869147
19,10,16,13.970367752346927
40,36,7,8.4583473946862
31,28,48,39.02000790160768
30,45,8,9.99960770232176
36,30,47,41.70446426408193
6,29,49,40.320540290845145
51,50,4,4.407939962835598
23,32,40,44.47772691050105
13,24,36,33.47175505514709
20,32,38,44.50926879944828
20,32,39,44.47772691050105
18,40,34,46.06599698712813
13,24,38,33.47200902832048
30,8,50,11.305678955720593
5,49,3,3.2142759114585013
34,23,7,8.4583473946862
19,12,19,16.824925230782974
33,45,22,29.323909181424458
5,49,9,11.276912654906864
26,7,5,5.505124972317458
41,24,29,33.416650648523465
18,21,8,9.99960770232176
22,39,39,52.94214670089968
40,39,6,7.1556849380709595
41,24,21,27.86039306282359
23,33,11,14.128249123904235
41,24,27,33.38846256635526
18,21,6,7.1556849380709595
13,19,42,26.464823404228916
11,35,9,11.276912654906864
12,17,17,22.511612780889333
14,36,20,26.413296927697473
21,52,49,66.72382748118197
39,7,32,9.804029621442702
27,20,49,27.792333429815493
20,25,9,11.276912654906864
12,34,48,47.34924854389202
40,31,8,9.99960770232176
48,16,17,21.58524791012949
5,27,10,12.620147688152946
11,22,28,30.58020250184882
29,36,13,16.932372620367673
40,31,7,8.4583473946862
35,9,14,12.54986585705535
7,41,38,51.42689271384472
36,49,50,67.27890086752097
31,31,38,43.100367650731066
35,15,52,20.938491318563397
23,49,29,39.02052745903079
10,18,22,25.1058205861246
7,41,33,44.57314847942221
31,31,37,43.06843671080281
15,15,18,20.787770713299093
28,46,22,29.323909181424458
23,35,48,48.635327470109246
27,47,9,11.276912654906864
8,18,27,25.1136868620938
27,47,3,3.2142759114585013
6,5,15,7.096832004070822
27,47,7,8.4583473946862
14,35,16,20.997841009297105
29,38,11,14.128249123904235
14,35,13,16.932372620367673
20,51,40,54.35679421911139
14,35,11,14.128249123904235
20,18,44,25.11306620440372
20,18,47,25.113066226946636
20,18,46,25.11306621943233
29,38,18,23.900610977148432
20,51,48,65.24753486206876
40,38,50,52.875508609546905
9,13,5,5.890279629015307
42,14,7,8.4583473946862
14,39,28,37.58532974175041
25,52,20,26.413296927697473
4,21,42,29.181504281773663
11,41,18,23.900610977148432
10,48,39,52.94214670089968
37,40,28,37.58532974175041
36,27,30,37.43190234609679
10,48,30,40.38215028692495
38,30,38,41.71136334094712
11,41,16,20.997841009297105
12,13,42,18.14793090645158
16,4,24,5.717077250065056
12,13,48,18.147930908678163
48,21,43,29.181505247277354
37,45,11,14.128249123904235
49,27,6,7.1556849380709595
28,49,24,32.126696921750955
12,10,10,12.620147688152946
12,10,13,13.790440152292467
23,16,31,22.387010192856653
31,3,50,4.409450591761984
6,52,22,29.323909181424458
25,24,5,5.890279629015307
36,7,28,9.804029742945604
32,25,4,4.407939962835598
32,25,3,3.2142759114585013
12,12,15,16.635835350115027
32,46,40,54.35679421911139
23,33,41,45.84700668729428
50,25,6,7.1556849380709595
13,32,45,44.48164254963941
18,19,29,26.463861169315873
29,8,28,11.305679926789335
29,8,29,11.30567797858239
18,7,4,4.400749237833439
17,12,8,9.99960770232176
18,19,22,26.44607491534095
11,49,35,47.458612920062315
24,20,14,18.286346012944175
24,20,17,22.330729920902307
24,20,16,20.997841009297105
3,41,47,56.96025989302474
25,18,42,25.113066144289277
32,47,51,65.18470419711817
6,14,29,19.62145606196932
23,43,52,59.784402351204875
8,42,5,5.890279629015307
6,14,21,19.619461158097785
8,42,9,11.276912654906864
39,39,52,54.19157058790366
14,8,17,11.301857301929232
33,35,35,47.458612920062315
26,3,40,4.409450591770557
34,37,30,40.38215028692495
35,48,10,12.620147688152946
44,28,31,38.88756466506853
23,24,7,8.4583473946862
19,44,45,60.360254473084396
39,36,5,5.890279629015307
7,16,39,22.387003880537602
25,45,10,12.620147688152946
22,21,14,18.286346012944175
50,33,25,33.4576900035561
52,19,24,26.479566808940586
21,26,38,36.1218552315581
7,46,26,35.054440217088775
28,22,44,30.606011046803424
19,30,42,41.70440221827661
25,31,47,43.09716407114595
42,34,18,23.900610977148432
48,41,16,20.997841009297105
6,8,18,11.305843582948082
28,22,48,30.606011469036627
26,39,8,9.99960770232176
32,42,17,22.511612780889333
11,4,15,5.716813272611976
28,50,18,23.900610977148432
31,11,40,15.38790114273962
36,29,30,39.67711862910044
40,39,52,54.19157058790366
48,49,30,40.38215028692495
16,10,38,13.97966322552558
39,49,25,33.4576900035561
39,49,24,32.126696921750955
16,10,33,13.979663075205522
24,22,15,19.68526130484939
41,52,25,33.4576900035561
24,18,39,25.11306542291611
28,46,46,62.42241478910748
11,6,18,8.44973491628307
44,31,20,26.413296927697473
15,5,33,7.098102454586803
10,51,42,57.080569828104245
11,6,12,8.479487119854305
22,50,34,46.06599698712813
34,37,3,3.2142759114585013
50,51,29,39.02052745903079
19,38,3,3.2142759114585013
33,42,33,44.57314847942221
27,4,28,5.717076279495899
10,22,6,7.1556849380709595
44,19,8,9.99960770232176
27,4,26,5.717076279495899
22,9,38,12.591671721550751
8,31,44,43.09735237502343
8,31,46,43.097226837135224
48,26,9,11.276912654906864
42,32,49,44.481795659980364
29,5,50,7.098102453615428
25,30,26,34.777371234819526
41,51,23,30.76697599895331
40,49,50,67.27890086752097
5,6,29,8.44999641461392
43,22,11,14.128249123904235
40,46,44,59.558416953783365
33,40,34,46.06599698712813
40,46,49,63.81429002240093
43,22,19,25.057250022413267
12,41,25,33.4576900035561
24,42,31,41.732447896088715
8,10,52,13.97966322256854
8,10,51,13.979663222569458
50,37,21,28.14622313103326
50,37,20,26.413296927697473
7,36,3,3.2142759114585013
7,36,7,8.4583473946862
34,22,32,30.60770745440663
34,22,30,30.611667794773076
39,39,8,9.99960770232176
14,44,6,7.1556849380709595
9,51,49,66.51572326781024
7,14,28,19.62145606196932
13,37,8,9.99960770232176
24,29,5,5.890279629015307
23,6,40,8.449996374709862
23,6,41,8.449996374709862
27,40,42,55.197908871486646
45,43,9,11.276912654906864
27,40,46,55.66839500791194
33,32,52,44.48179948788907
52,18,5,5.890279629015307
25,26,6,7.1556849380709595
35,4,35,5.717076190400706
14,42,20,26.413296927697473
14,42,25,33.4576900035561
39,15,22,20.945091339671418
39,15,27,20.938054639824756
41,39,44,54.21480654324185
48,42,45,58.26672265887267
48,42,40,53.989157312771496
29,13,50,18.147930908678163
48,27,34,37.52881665694748
48,12,7,8.400248518250043
39,10,16,13.970367752346927
14,41,30,40.38215028692495
19,8,35,11.305678952685625
14,15,7,8.4583473946862
25,46,29,39.02052745903079
41,37,49,51.431529449323726
41,3,46,4.409450591761869
4,6,50,8.449996374676624
16,15,35,20.938492737439887
44,6,40,8.449996374709862
44,6,42,8.44999637465118
46,48,22,29.323909181424458
15,32,43,44.48164254963941
39,23,33,32.090130486041545
16,15,39,20.93849125721881
29,12,43,16.83190666085367
45,8,20,11.305843582948082
17,17,9,11.276912654906864
46,29,12,15.650176589199159
36,8,6,7.046857877299206
38,7,4,4.400749237833439
34,9,24,12.591672759258495
18,36,24,32.126696921750955
18,36,22,29.323909181424458
6,27,27,36.34733218791116
47,31,3,3.2142759114585013
17,39,24,32.126696921750955
41,50,35,47.458612920062315
34,16,52,22.387004007559074
34,16,51,22.387004007618348
28,10,11,13.378970889902936
15,8,38,11.305678956490716
19,39,50,54.19107912703376
23,17,50,23.739116014596878
52,30,37,41.71136334094712
51,34,28,37.58532974175041
9,37,35,47.13466632997953
14,49,16,20.997841009297105
40,4,10,5.6970367357815865
43,40,19,25.214035801652425
34,5,8,6.973146106804095
17,52,13,16.932372620367673
49,47,48,64.38957253719296
49,4,50,5.717076190100578
37,49,8,9.99960770232176
17,28,39,39.0208099723267
10,40,21,28.14622313103326
10,40,27,36.34733218791116
46,39,30,40.38215028692495
8,27,39,37.531811706645634
15,47,7,8.4583473946862
36,42,36,48.79344321816451
36,42,34,46.06599698712813
28,18,31,25.113194312384778
4,43,30,40.38215028692495
12,4,37,5.717076189926796
12,4,36,5.717076190400706
14,10,25,13.97970492474602
49,51,35,47.458612920062315
34,20,25,27.794409994779162
50,6,41,8.449996374709862
43,19,45,26.464823583347986
46,44,8,9.99960770232176
27,30,23,30.76697599895331
9,42,27,36.34733218791116
9,42,21,28.14622313103326
46,20,20,26.413296927697473
25,42,29,39.02052745903079
49,22,51,30.60601144641699
31,13,20,18.139716546011954
46,25,15,19.68526130484939
36,3,7,4.362302206266676
10,7,49,9.804029680997404
19,43,4,4.407939962835598
21,16,43,22.38700400192816
39,13,50,18.147930908678163
41,14,27,19.62145606196932
5,23,35,32.08913247370788
18,42,27,36.34733218791116
47,31,39,43.100367650731066
46,27,12,15.650176589199159
15,10,11,13.378970889902936
29,36,7,8.4583473946862
4,3,27,4.409450636485277
16,9,45,12.591671720936578
16,9,40,12.591671721550751
11,20,46,27.79233346050662
12,45,17,22.511612780889333
6,40,44,55.5698883108901
31,38,24,32.126696921750955
52,42,7,8.4583473946862
36,46,32,43.282895798363555
16,7,42,9.8040296810076
16,7,47,9.804029680996477
33,33,6,7.1556849380709595
16,31,7,8.4583473946862
45,18,46,25.11306621943233
45,18,44,25.11306620440372
18,47,5,5.890279629015307
30,10,9,10.83373237843553
52,44,40,54.270254430671805
47,21,19,25.057250022413267
27,21,36,29.181467592978738
20,32,12,15.650176589199159
17,31,32,42.520263160640376
17,31,31,41.732447896088715
14,14,28,19.62145606196932
12,25,32,34.815118373453494
19,12,36,16.831906780355
3,37,27,36.34733218791116
27,46,37,50.17189825546939
49,32,27,36.23571374943988
49,32,29,38.86772884309323
9,29,52,40.32054220012408
48,23,28,32.09813256408412
42,18,40,25.113066384747057
31,37,12,15.650176589199159
37,46,33,44.57314847942221
4,47,13,16.932372620367673
5,27,36,37.52881665694748
35,9,30,12.591670746734877
5,27,39,37.531811706645634
7,25,46,34.81726598052186
46,30,26,34.777371234819526
7,25,40,34.81722481695055
41,49,22,29.323909181424458
34,52,10,12.620147688152946
34,52,16,20.997841009297105
34,52,14,18.30076403091658
23,49,44,59.85657231202865
48,21,32,29.180973325356117
36,49,30,40.38215028692495
30,19,5,5.890279629015307
49,39,12,15.650176589199159
4,23,28,32.09813256408412
12,18,4,4.407939962835598
47,34,7,8.4583473946862
6,7,7,8.4583473946862
19,40,3,3.2142759114585013
10,36,29,39.02052745903079
10,36,27,36.34733218791116
44,9,24,12.591672759258495
16,35,22,29.323909181424458
45,43,35,47.458612920062315
48,12,3,3.2142759114585013
41,20,37,27.792334688152003
39,47,23,30.76697599895331
35,26,19,25.237986194185726
38,30,52,41.70447686737134
17,5,38,7.098102453634379
5,28,17,22.511612780889333
36,5,49,7.098102453615544
10,48,13,16.932372620367673
7,42,49,58.429861324645074
49,11,35,15.387901103694123
24,12,15,16.635835350115027
38,5,30,7.098102515541963
26,6,24,8.44999641461392
7,44,47,61.039818787705116
35,24,14,18.30076403091658
31,3,37,4.409450591770557
31,3,35,4.409450591536448
32,10,47,13.979663222560283
12,12,35,16.83190653755865
25,32,3,3.2142759114585013
44,40,4,4.407939962835598
42,47,4,4.407939962835598
25,32,6,7.1556849380709595
7,43,11,14.128249123904235
39,42,10,12.620147688152946
50,14,48,19.62143776262303
27,51,46,62.42241478910748
11,36,52,50.023302632230106
27,51,40,54.35679421911139
11,36,51,50.023241062510095
10,9,34,12.591671752996433
50,14,41,19.621437754732018
24,16,14,18.00239635414653
51,31,45,43.0971013071264
24,16,16,20.997841009297105
46,43,9,11.276912654906864
39,24,7,8.4583473946862
39,24,5,5.890279629015307
34,39,13,16.932372620367673
32,23,36,32.089631417622925
32,23,34,32.090130486041545
24,9,12,12.513773664509763
39,9,13,12.54986585705535
43,45,8,9.99960770232176
39,9,10,11.950056960982002
36,39,34,46.06599698712813
36,39,35,47.26342161951138
36,39,37,50.037717175958576
47,3,48,4.409450591761984
27,3,11,4.408874415586979
3,8,26,11.30567213397294
14,30,37,41.71136334094712
27,6,46,8.449996374676825
14,30,32,41.41557775463112
27,6,44,8.44999637468052
19,32,23,30.76697599895331
4,36,21,28.14622313103326
4,36,26,35.054440217088775
16,38,38,51.48581881972334
16,38,37,49.92115490184987
19,32,28,37.58532974175041
42,5,21,7.098079962259563
50,33,46,45.84750425678651
5,39,49,54.19107912703376
40,35,44,48.63429732216367
5,20,3,3.2142759114585013
4,35,38,48.557426647360195
5,20,7,8.4583473946862
15,36,52,50.023302632230106
8,23,22,28.89211092303604
34,50,27,36.34733218791116
11,49,51,67.28885690233597
42,34,32,43.05706932511077
42,34,34,46.06599698712813
50,35,47,48.635327470109246
34,11,40,15.38790114273962
35,20,18,23.639981553762453
50,32,52,44.48179948788907
37,32,50,44.481795659980364
37,32,51,44.48180331580511
40,39,37,50.037717175958576
27,25,5,5.890279629015307
41,44,3,3.2142759114585013
28,6,42,8.44999637465118
45,48,52,66.55156008168507
41,52,40,54.35679421911139
43,17,3,3.2142759114585013
34,37,16,20.997841009297105
41,52,49,66.72382748118197
10,34,31,41.766423253992095
33,25,27,34.37501350872432
27,42,22,29.323909181424458
21,9,50,12.591671720921225
35,29,23,30.76697599895331
33,25,20,26.317519699970273
26,5,29,7.0981023936316445
22,50,50,67.7675019595911
22,50,51,68.38733663216958
15,5,17,7.097830308318055
23,44,25,33.4576900035561
30,51,22,29.323909181424458
30,51,26,35.054440217088775
23,44,23,30.76697599895331
28,17,25,23.73928110567671
33,42,19,25.214035801652425
4,19,15,19.68526130484939
34,47,7,8.4583473946862
31,52,51,68.38733663216958
4,49,15,19.68526130484939
22,33,29,38.86772884309323
13,27,5,5.890279629015307
8,51,26,35.054440217088775
8,51,20,26.413296927697473
48,29,12,15.650176589199159
17,13,45,18.147930908326597
51,14,52,19.621437762669267
40,49,35,47.458612920062315
24,41,42,56.3707252705254
40,49,33,44.57314847942221
34,31,47,43.09716407114595
47,12,31,16.831905566373546
24,41,49,56.97631617594963
24,41,48,56.987835811996376
33,20,13,16.932372620367673
33,40,50,55.66425529103938
21,10,3,3.2142759114585013
24,42,12,15.650176589199159
16,11,50,15.387901141443187
25,52,48,65.29751950166461
11,6,39,8.449996374709862
12,22,9,11.276912654906864
6,25,47,34.817267009622
6,25,44,34.81726598052186
47,44,5,5.890279629015307
6,25,48,34.817267009622
33,46,50,63.840709832920254
39,33,22,29.323909181424458
42,20,40,27.792334688152003
43,13,9,11.066042632896815
33,22,19,25.057250022413267
29,19,17,22.249855117158802
23,27,15,19.68526130484939
3,42,29,39.02052745903079
45,12,3,3.2142759114585013
15,7,16,9.80334361224367
6,22,14,18.30076403091658
23,18,48,25.113066226946636
6,22,17,22.474288581450224
26,44,29,39.02052745903079
21,50,3,3.2142759114585013
10,33,20,26.413296927697473
21,50,8,9.99960770232176
18,28,41,39.01981808653015
17,10,32,13.979663556229749
32,7,39,9.804029681244911
14,42,44,58.151391773029566
25,32,44,44.48164254963941
36,18,19,24.318818724142254
48,27,13,16.932372620367673
15,29,52,40.32054220012408
30,41,22,29.323909181424458
15,26,41,36.121486049093264
39,10,34,13.979663315717621
39,10,32,13.979663556229749
34,39,24,32.126696921750955
28,8,43,11.305678955777262
41,37,26,35.054440217088775
44,39,31,41.732447896088715
16,15,19,20.916950568546802
25,46,46,62.42241478910748
44,39,38,51.0977217664728
22,5,5,5.890279629015307
23,28,32,38.96882357860605
41,37,28,37.58532974175041
25,33,14,18.30076403091658
8,6,50,8.449996374676624
15,32,29,38.86772884309323
45,38,11,14.128249123904235
29,12,20,16.824925230782974
52,32,50,44.481795659980364
9,31,15,19.68526130484939
19,24,34,33.47277114140511
51,25,35,34.819333481339
45,8,47,11.305678955717807
18,36,45,50.021887007988454
26,15,43,20.938491318894666
26,15,45,20.938491318894666
9,31,19,25.214035801652425
19,18,10,12.620147688152946
19,18,11,14.128249123904235
7,12,37,16.83190665895682
51,42,27,36.34733218791116
27,16,51,22.387004007618348
49,17,26,23.73928110567671
51,29,41,40.320265373704665
45,40,46,55.66839500791194
45,40,45,55.66839500791194
13,52,4,4.407939962835598
9,37,13,16.932372620367673
8,21,16,20.997841009297105
40,12,22,16.83286921387892
26,16,33,22.387010192856653
41,32,14,18.30076403091658
41,32,17,22.511612780889333
39,9,28,12.591672759258495
9,46,49,63.81429002240093
38,42,30,40.38215028692495
4,46,29,39.02052745903079
52,51,50,67.53211473233733
50,47,3,3.2142759114585013
41,30,10,12.620147688152946
41,49,7,8.4583473946862
15,51,50,67.53211473233733
41,49,5,5.890279629015307
15,37,6,7.1556849380709595
15,8,12,11.248987061736425
43,3,11,4.408874415586979
29,17,37,23.73911440559295
29,17,38,23.739116438437115
22,16,42,22.38700400192816
25,40,49,55.66839500791194
42,9,28,12.591672759258495
49,51,19,25.214035801652425
28,14,22,19.624561373000383
52,8,30,11.305678952685625
33,51,32,43.282895798363555
33,51,35,47.458612920062315
6,11,21,15.386875313618598
28,45,49,62.413447839295664
44,50,22,29.323909181424458
11,12,29,16.831905566373546
28,45,46,61.981972668472295
28,45,45,61.252822385791774
34,4,7,5.7475835146824075
48,3,51,4.409450591761969
24,46,29,39.02052745903079
15,48,47,63.66694655377414
41,22,21,27.570910906278893
39,13,36,18.147930771450312
27,48,18,23.900610977148432
42,4,16,5.716813272611976
42,4,13,5.720792155418819
6,42,29,39.02052745903079
6,42,26,35.054440217088775
51,49,48,64.92732518705638
46,27,32,37.52804048663217
24,43,13,16.932372620367673
3,12,50,16.83190666169836
47,31,13,16.932372620367673
6,47,13,16.932372620367673
49,44,48,61.147514138467066
28,30,51,41.70447783685843
47,33,14,18.30076403091658
51,47,40,54.35679421911139
45,33,38,45.895346933703095
11,11,4,4.407939962835598
50,7,36,9.804029682194152
11,11,8,9.797768234527982
45,33,32,42.82392194149308
20,29,25,33.447581073434336
18,46,38,51.48581881972334
32,13,44,18.147930908326597
39,3,31,4.409450591536448
24,12,3,3.2142759114585013
39,3,39,4.409450591770557
42,3,21,4.4094573488549385
27,36,45,50.021887007988454
34,29,38,40.324178864010136
34,29,32,40.22560863319696
34,29,31,39.96139808912885
38,21,4,4.407939962835598
38,21,3,3.2142759114585013
42,30,7,8.4583473946862
38,21,9,11.276912654906864
45,11,17,15.366518675603075
49,31,17,22.511612780889333
18,47,20,26.413296927697473
27,46,13,16.932372620367673
49,31,18,23.900610977148432
18,47,29,39.02052745903079
43,11,49,15.387901141443187
14,24,3,3.2142759114585013
14,24,7,8.4583473946862
43,11,40,15.38790114273962
14,31,37,43.06843671080281
18,22,31,30.60375494069254
24,7,10,9.69102106910164
45,13,19,18.17129314895003
27,38,33,44.57314847942221
3,31,48,43.09716407114595
31,37,32,43.27526795992767
35,4,25,5.717075308927212
31,37,34,45.93772531526526
28,32,21,28.14622313103326
32,13,24,18.14756408164022
43,17,45,23.73911600963388
21,39,28,37.58532974175041
47,38,25,33.4576900035561
26,50,22,29.323909181424458
34,52,30,40.38215028692495
34,52,32,43.282895798363555
49,19,34,26.46483916676845
49,46,5,5.890279629015307
49,39,31,41.732447896088715
49,39,35,47.26342161951138
20,52,19,25.214035801652425
32,27,17,22.511612780889333
50,16,24,22.38626450593504
49,46,9,11.276912654906864
17,50,27,36.34733218791116
32,27,12,15.650176589199159
14,35,52,48.635327470109246
14,35,51,48.635327470109246
36,35,19,25.214035801652425
43,4,34,5.7170761885050645
36,35,10,12.620147688152946
14,52,48,65.29751950166461
12,20,42,27.792333706035635
22,7,50,9.804029680997404
30,21,7,8.4583473946862
14,52,41,55.62518479229302
17,33,11,14.128249123904235
10,36,42,50.01402700401266
3,22,10,12.620147688152946
21,17,22,23.715710495932477
21,17,21,23.7133461371313
44,9,44,12.591671720936578
18,42,37,50.17189825546939
42,39,22,29.323909181424458
37,14,39,19.621437754732018
16,35,41,48.62163475631213
7,30,9,11.276912654906864
22,42,22,29.323909181424458
35,50,16,20.997841009297105
4,31,11,14.128249123904235
11,41,51,56.984392915850975
32,12,21,16.83286921387892
21,3,16,4.409365295463584
15,52,29,39.02052745903079
3,18,42,25.113066144289277
42,42,29,39.02052745903079
11,51,4,4.407939962835598
24,12,34,16.83190653755865
24,12,35,16.83190653755865
15,15,51,20.938491318533284
3,18,48,25.113066226946636
22,42,7,8.4583473946862
38,18,44,25.11306620440372
17,14,25,19.622490630018987
17,14,24,19.620422028808502
38,18,41,25.113066384747057
17,14,29,19.62145606196932
17,14,28,19.62145606196932
16,52,33,44.57314847942221
7,30,3,3.2142759114585013
5,10,30,13.979662594181413
29,37,50,51.431529449323726
47,6,15,8.44776708479415
47,6,14,8.44776708479415
23,48,8,9.99960770232176
45,17,13,16.932372620367673
31,46,19,25.214035801652425
39,42,31,41.732447896088715
34,50,19,25.214035801652425
29,22,44,30.606011046803424
21,46,19,25.214035801652425
47,5,43,7.098102453619497
51,28,35,39.01684537724174
38,26,4,4.407939962835598
16,16,30,22.387010192856653
49,34,27,36.34733218791116
41,38,48,52.87650332514092
31,40,17,22.511612780889333
31,40,16,20.997841009297105
32,23,11,14.128249123904235
23,43,17,22.511612780889333
23,43,10,12.620147688152946
32,23,17,22.511612780889333
31,6,24,8.44999641461392
34,6,19,8.450227176832358
34,6,18,8.44973491628307
31,6,20,8.4499810314127
31,23,49,32.08949089433671
34,6,17,8.44973491628307
16,33,46,45.84750425678651
34,6,11,8.416542285812003
16,33,40,45.86299063241802
46,22,22,29.323909181424458
6,48,26,35.054440217088775
41,13,8,9.99960770232176
35,24,35,33.47277114140511
6,48,28,37.58532974175041
24,5,46,7.098102453615777
50,47,49,64.90316707584573
3,13,7,8.4583473946862
38,38,32,43.27526795992767
31,39,24,32.126696921750955
43,30,30,40.38215028692495
50,47,40,54.35679421911139
6,15,39,20.93849125721881
4,35,16,20.997841009297105
46,7,23,9.804027798900005
22,42,13,16.932372620367673
3,22,22,29.323909181424458
26,39,18,23.900610977148432
18,21,45,29.18150500590139
18,9,34,12.591671752996433
32,4,9,5.670693520293702
19,9,7,8.377233985234223
18,9,32,12.591671752996433
14,24,24,32.126696921750955
14,3,9,4.39562276579519
19,9,9,11.276912654906864
45,51,40,54.35679421911139
22,44,11,14.128249123904235
35,20,37,27.792334688152003
48,36,48,50.022871683988406
35,20,33,27.792397544602608
42,29,51,40.32054220012408
52,47,34,46.06599698712813
43,33,22,29.323909181424458
14,26,34,36.12087089638449
43,33,29,38.86772884309323
3,52,5,5.890279629015307
35,35,23,30.76697599895331
10,31,47,43.09716407114595
52,7,42,9.8040296810076
37,46,13,16.932372620367673
5,28,5,5.890279629015307
37,46,18,23.900610977148432
40,49,3,3.2142759114585013
29,29,32,40.22560863319696
40,47,13,16.932372620367673
